Longitude    Jan_LatNH     Jan_LatSH    Feb_LatNH     Feb_LatSH     Mar_LatNH     Mar_LatSH    Apr_LatNH     Apr_LatSH     May_LatNH     May_LatSH    Jun_LatNH     Jun_LatSH    Jul_LatNH     Jul_LatSH     Aug_LatNH     Aug_LatSH    Sep_LatNH     Sep_LatSH     Oct_LatNH     Oct_LatSH    Nov_LatNH     Nov_LatSH    Dec_LatNH     Dec_LatSH
-173.10 	55.5705 	-63.0863 	54.6389 	-66.1567 	54.6700 	-65.5264 	55.3161 	-63.2896 	55.9268 	-62.1233 	58.2896 	-61.0700 	65.0722 	-60.3750 	63.6135 	-59.8750 	63.5675 	-59.8453 	62.3625 	-59.1672 	60.2833 	-60.9289 	57.4125 	-62.3736 
-173.00 	55.5341 	-63.0813 	54.5833 	-66.1500 	54.6500 	-65.5208 	55.2946 	-63.2813 	55.9196 	-62.1167 	58.2813 	-61.0500 	65.0833 	-60.3750 	63.6442 	-59.8750 	63.6375 	-59.8516 	62.3125 	-59.1484 	60.2500 	-60.9135 	57.3958 	-62.3681 
-172.90 	55.4977 	-63.0763 	54.5278 	-66.1433 	54.6300 	-65.5153 	55.2732 	-63.2729 	55.9125 	-62.1100 	58.2729 	-61.0300 	65.0944 	-60.3750 	63.6750 	-59.8750 	63.7075 	-59.8578 	62.2625 	-59.1297 	60.2167 	-60.8981 	57.3792 	-62.3625 
-172.80 	55.4614 	-63.0713 	54.4722 	-66.1367 	54.6100 	-65.5097 	55.2518 	-63.2646 	55.9054 	-62.1033 	58.2646 	-61.0100 	65.1056 	-60.3750 	63.7058 	-59.8750 	63.7775 	-59.8641 	62.2125 	-59.1250 	60.1833 	-60.8827 	57.3150 	-62.3569 
-172.70 	55.4250 	-63.0663 	54.4167 	-66.1300 	54.5900 	-65.5042 	55.2304 	-63.2563 	55.8982 	-62.0967 	58.2563 	-60.9900 	65.1167 	-60.3750 	63.7365 	-59.8750 	63.8475 	-59.8703 	62.1625 	-59.1250 	60.1500 	-60.8673 	57.2350 	-62.3514 
-172.60 	55.3886 	-63.0613 	54.3750 	-66.1197 	54.5700 	-65.4986 	55.2089 	-63.2479 	55.8911 	-62.0900 	58.2479 	-60.9700 	65.1167 	-60.3750 	63.7673 	-59.8716 	63.9175 	-59.8706 	62.1125 	-59.1250 	60.1167 	-60.8519 	57.1550 	-62.3458 
-172.50 	55.3523 	-63.0563 	54.3750 	-66.0987 	54.5500 	-65.4931 	55.1875 	-63.2396 	55.8839 	-62.0833 	58.2396 	-60.9500 	65.0833 	-60.3750 	63.7981 	-59.8580 	63.9875 	-59.8529 	62.0625 	-59.1250 	60.0833 	-60.8365 	57.0750 	-62.3403 
-172.40 	55.3159 	-63.0513 	54.3750 	-66.0776 	54.5300 	-65.4875 	55.1661 	-63.2313 	55.8768 	-62.0767 	58.2313 	-60.9300 	65.0500 	-60.3750 	63.8289 	-59.8443 	64.0575 	-59.8353 	62.0125 	-59.1250 	60.0500 	-60.8212 	56.9950 	-62.3347 
-172.30 	55.2796 	-63.0463 	54.3750 	-66.0566 	54.5100 	-65.4819 	55.1446 	-63.2229 	55.8688 	-62.0700 	58.2229 	-60.9100 	65.0167 	-60.3750 	63.8596 	-59.8307 	64.1275 	-59.8177 	61.9625 	-59.1250 	60.0167 	-60.8058 	56.9150 	-62.3292 
-172.20 	55.2432 	-63.0413 	54.3750 	-66.0355 	54.4900 	-65.4764 	55.1232 	-63.2146 	55.8604 	-62.0633 	58.2146 	-60.8900 	64.9833 	-60.3750 	63.8904 	-59.8171 	64.1975 	-59.8000 	61.9125 	-59.1250 	59.9833 	-60.7904 	56.8350 	-62.3236 
